"","TAX","GOV","TIME_FORMAT","obsTime","obsValue"
"4227","5210","NES","P1Y","2010",66439.88
"4228","5210","NES","P1Y","2011",67789.68
"4229","5210","NES","P1Y","2012",69810.76
"4230","5210","NES","P1Y","2013",70557.48
"4231","5210","NES","P1Y","2014",72745
"4232","5210","NES","P1Y","2015",74600.08
"4233","5210","NES","P1Y","2016",76877.68
"4234","5210","NES","P1Y","2017",79388.12
"4235","5210","NES","P1Y","2018",82862.78
"4236","5211","FED","P1Y","1973",0
"4237","5211","FED","P1Y","1974",0
"4238","5211","FED","P1Y","1975",0
"4239","5211","FED","P1Y","1976",0
"4240","5211","FED","P1Y","1977",0
"4241","5211","FED","P1Y","1978",0
"4242","5211","FED","P1Y","1979",0
"4243","5211","FED","P1Y","1980",0
"4244","5211","FED","P1Y","1981",0
"4245","5211","FED","P1Y","1982",0
"4246","5211","FED","P1Y","1983",0
"4247","5211","FED","P1Y","1984",0
"4248","5211","FED","P1Y","1985",0
"4249","5211","FED","P1Y","1986",0
"4250","5211","FED","P1Y","1987",0
"4251","5211","FED","P1Y","1988",0
"4252","5211","FED","P1Y","1989",0
"4253","5211","STATE","P1Y","1973",2153
"4254","5211","STATE","P1Y","1974",2512
"4255","5211","STATE","P1Y","1975",2476
"4256","5211","STATE","P1Y","1976",2906
"4257","5211","STATE","P1Y","1977",2720
"4258","5211","STATE","P1Y","1978",3198
"4259","5211","STATE","P1Y","1979",3052
"4260","5211","STATE","P1Y","1980",3153
"4261","5211","STATE","P1Y","1981",3378
"4262","5211","STATE","P1Y","1982",3603
"4263","5211","STATE","P1Y","1983",4412
"4264","5211","STATE","P1Y","1984",4910
"4265","5211","STATE","P1Y","1985",5433
"4266","5211","STATE","P1Y","1986",5947
"4267","5211","STATE","P1Y","1987",6411
"4268","5211","STATE","P1Y","1988",6838
"4269","5211","STATE","P1Y","1989",7190
"4270","5211","STATE","P1Y","1990",7711.54
"4271","5211","STATE","P1Y","1991",7975.16
"4272","5211","STATE","P1Y","1992",8709.17
"4273","5211","STATE","P1Y","1993",8472
"4274","5211","STATE","P1Y","1994",8641.6
"4275","5211","STATE","P1Y","1995",9204.82
"4276","5211","STATE","P1Y","1996",8722.81
"4277","5211","STATE","P1Y","1997",9317.16
"4278","5211","STATE","P1Y","1998",9780.64
"4279","5211","STATE","P1Y","1999",10161.26
"4280","5211","STATE","P1Y","2000",10751.04
"4281","5211","STATE","P1Y","2001",10674.65
"4282","5211","STATE","P1Y","2002",11309.82
"4283","5211","STATE","P1Y","2003",12014.46
"4284","5211","STATE","P1Y","2004",12942.01
"4285","5211","STATE","P1Y","2005",13351.26
"4286","5211","STATE","P1Y","2006",13918.15
"4287","5211","STATE","P1Y","2007",14178.77
"4288","5211","STATE","P1Y","2008",14046.33
"4289","5211","STATE","P1Y","2009",14612.56
"4290","5211","STATE","P1Y","2010",15475.16
"4291","5211","STATE","P1Y","2011",16073.55
"4292","5211","STATE","P1Y","2012",16817.41
"4293","5211","STATE","P1Y","2013",16880.76
"4294","5211","STATE","P1Y","2014",17251.38
"4295","5211","STATE","P1Y","2015",17819.05
"4296","5211","STATE","P1Y","2016",18292.91
"4297","5211","STATE","P1Y","2017",18732.35
"4298","5211","STATE","P1Y","2018",19541.15
"4299","5211","LOCAL","P1Y","1973",140
"4300","5211","LOCAL","P1Y","1975",169
"4301","5211","LOCAL","P1Y","1977",198
"4302","5211","LOCAL","P1Y","1979",215
"4303","5211","LOCAL","P1Y","1980",217
"4304","5211","LOCAL","P1Y","1981",231
"4305","5211","LOCAL","P1Y","1982",229
"4306","5211","LOCAL","P1Y","1983",222
"4307","5211","LOCAL","P1Y","1984",240
"4308","5211","LOCAL","P1Y","1985",259
"4309","5211","LOCAL","P1Y","1986",284
"4310","5211","LOCAL","P1Y","1987",310
"4311","5211","LOCAL","P1Y","1988",324
"4312","5211","LOCAL","P1Y","1989",346
"4313","5211","LOCAL","P1Y","1990",392.5
"4314","5211","LOCAL","P1Y","1991",412.5
"4315","5211","LOCAL","P1Y","1992",444.5
"4316","5211","LOCAL","P1Y","1993",455
"4317","5211","LOCAL","P1Y","1994",527
"4318","5211","LOCAL","P1Y","1995",541.5
"4319","5211","LOCAL","P1Y","1996",580
"4320","5211","LOCAL","P1Y","1997",605.5
"4321","5211","LOCAL","P1Y","1998",634.5
"4322","5211","LOCAL","P1Y","1999",637
"4323","5211","LOCAL","P1Y","2000",657.5
"4324","5211","LOCAL","P1Y","2001",650.5
"4325","5211","LOCAL","P1Y","2002",678.5
"4326","5211","LOCAL","P1Y","2003",702
"4327","5211","LOCAL","P1Y","2004",714.5
"4328","5211","LOCAL","P1Y","2005",745.5
"4329","5211","LOCAL","P1Y","2006",781
"4330","5211","LOCAL","P1Y","2007",817.5
"4331","5211","LOCAL","P1Y","2008",818.5
"4332","5211","LOCAL","P1Y","2009",802
"4333","5211","LOCAL","P1Y","2010",818.5
"4334","5211","LOCAL","P1Y","2011",875
"4335","5211","LOCAL","P1Y","2012",902
"4336","5211","LOCAL","P1Y","2013",900
"4337","5211","LOCAL","P1Y","2014",939.5
"4338","5211","LOCAL","P1Y","2015",948
"4339","5211","LOCAL","P1Y","2016",964.5
"4340","5211","LOCAL","P1Y","2017",993.5
"4341","5211","LOCAL","P1Y","2018",1019
"4342","5211","NES","P1Y","1965",1211
"4343","5211","NES","P1Y","1966",1329
"4344","5211","NES","P1Y","1967",1382
"4345","5211","NES","P1Y","1968",1548
"4346","5211","NES","P1Y","1969",1654
"4347","5211","NES","P1Y","1970",1814
"4348","5211","NES","P1Y","1971",1984
"4349","5211","NES","P1Y","1972",2069
"4350","5211","NES","P1Y","1973",2293
"4351","5211","NES","P1Y","1974",2512
"4352","5211","NES","P1Y","1975",2645
"4353","5211","NES","P1Y","1976",2906
"4354","5211","NES","P1Y","1977",2918
"4355","5211","NES","P1Y","1978",3198
"4356","5211","NES","P1Y","1979",3267
"4357","5211","NES","P1Y","1980",3370
"4358","5211","NES","P1Y","1981",3609
"4359","5211","NES","P1Y","1982",3832
"4360","5211","NES","P1Y","1983",4634
"4361","5211","NES","P1Y","1984",5150
"4362","5211","NES","P1Y","1985",5692
"4363","5211","NES","P1Y","1986",6231
"4364","5211","NES","P1Y","1987",6721
"4365","5211","NES","P1Y","1988",7162
"4366","5211","NES","P1Y","1989",7536
"4367","5211","NES","P1Y","1990",8104.04
"4368","5211","NES","P1Y","1991",8387.66
"4369","5211","NES","P1Y","1992",9153.67
"4370","5211","NES","P1Y","1993",8927
"4371","5211","NES","P1Y","1994",9168.6
"4372","5211","NES","P1Y","1995",9746.32
"4373","5211","NES","P1Y","1996",9302.81
"4374","5211","NES","P1Y","1997",9922.66
"4375","5211","NES","P1Y","1998",10415.14
"4376","5211","NES","P1Y","1999",10798.26
"4377","5211","NES","P1Y","2000",11408.54
"4378","5211","NES","P1Y","2001",11325.15
"4379","5211","NES","P1Y","2002",11988.32
"4380","5211","NES","P1Y","2003",12716.46
"4381","5211","NES","P1Y","2004",13656.51
"4382","5211","NES","P1Y","2005",14096.76
"4383","5211","NES","P1Y","2006",14699.15
"4384","5211","NES","P1Y","2007",14996.27
"4385","5211","NES","P1Y","2008",14864.83
"4386","5211","NES","P1Y","2009",15414.56
"4387","5211","NES","P1Y","2010",16293.66
"4388","5211","NES","P1Y","2011",16948.55
"4389","5211","NES","P1Y","2012",17719.41
"4390","5211","NES","P1Y","2013",17780.76
"4391","5211","NES","P1Y","2014",18190.88
"4392","5211","NES","P1Y","2015",18767.05
"4393","5211","NES","P1Y","2016",19257.41
"4394","5211","NES","P1Y","2017",19725.85
"4395","5211","NES","P1Y","2018",20560.15
"4396","5212","FED","P1Y","1973",0
"4397","5212","FED","P1Y","1974",0
"4398","5212","FED","P1Y","1975",0
"4399","5212","FED","P1Y","1976",0
"4400","5212","FED","P1Y","1977",0
"4401","5212","FED","P1Y","1978",0
"4402","5212","FED","P1Y","1979",0
"4403","5212","FED","P1Y","1980",0
"4404","5212","FED","P1Y","1981",0
"4405","5212","FED","P1Y","1982",0
"4406","5212","FED","P1Y","1983",0
"4407","5212","FED","P1Y","1984",0
"4408","5212","FED","P1Y","1985",0
"4409","5212","FED","P1Y","1986",0
"4410","5212","FED","P1Y","1987",0
"4411","5212","FED","P1Y","1988",0
"4412","5212","FED","P1Y","1989",0
"4413","5212","STATE","P1Y","1973",1490
"4414","5212","STATE","P1Y","1974",1530
"4415","5212","STATE","P1Y","1975",1475
"4416","5212","STATE","P1Y","1976",1780
"4417","5212","STATE","P1Y","1977",1867
"4418","5212","STATE","P1Y","1978",1968
"4419","5212","STATE","P1Y","1979",2103
"4420","5212","STATE","P1Y","1980",2172
"4421","5212","STATE","P1Y","1981",2317
"4422","5212","STATE","P1Y","1982",2448
"4423","5212","STATE","P1Y","1983",1877
"4424","5212","STATE","P1Y","1984",2011
"4425","5212","STATE","P1Y","1985",2226
"4426","5212","STATE","P1Y","1986",2427
"4427","5212","STATE","P1Y","1987",2626
"4428","5212","STATE","P1Y","1988",2806
"4429","5212","STATE","P1Y","1989",2955
"4430","5212","STATE","P1Y","1990",3171.46
"4431","5212","STATE","P1Y","1991",3253.84
